# TUMS, HORA, TD, TREL, DADO_RAD, S, G, D, TV, REPOND, BANDA_EL, BANDA_AZ, BANDA_DT, SN_RD, ERRO_EL, ERRO_AZ, ELEV, AZIM, DIST, ELEV_F, AZIM_F, DIST_F, X_RAMPA_BR, Y_RAMPA_BR, Z_RAMPA_BR, X_RAMPA_F, Y_RAMPA_F, Z_RAMPA_F, VALIDO, ALT, DIST_CURV, Vx, Vy, Vz, Ax, Ay, Az, DESIGNADOR, DSG_ELEV, DSG_AZIM, DSG_DIST, DSG_X_RAMPA, DSG_Y_RAMPA, DSG_Z_RAMPA, DSG_Vx, DSG_Vy, DSG_Vz
053449100, 14:50:49.100, +00:00:35, 34880, O, A, A, A, N, N, 2, 1, 9, 16, -1.62985, -1.24636, 66.98359, 55.95200, 24.905, 66.99505, 55.93573, 24.913, 2.207, 3.787, 22.945, 2.204, 3.789, 22.954, S, 22998.0, 4.362, 53.73, 95.31, 421.02, -0.29, 0.89, -0.00,        Atlas-CLA, 67.17568, 56.30877, 24.882, 2.161, 3.673, 22.870, 52.66, 90.99, 426.19
053449150, 14:50:49.150, +00:00:35, 34930, O, A, A, A, N, N, 2, 1, 9, 16, -3.25971, 1.91748, 66.99045, 55.92865, 24.922, 67.00250, 55.92198, 24.933, 2.208, 3.793, 22.962, 2.207, 3.794, 22.974, S, 23017.9, 4.368, 53.79, 95.30, 420.11, -0.38, 0.87, -0.00,        Atlas-CLA, 67.17381, 56.30885, 24.880, 2.166, 3.682, 22.911, 52.85, 91.05, 425.15
053449200, 14:50:49.200, +00:00:35, 34980, O, A, A, A, N, N, 2, 1, 9, 16, -1.43811, 2.01335, 66.99319, 55.94101, 24.946, 67.00952, 55.91035, 24.954, 2.216, 3.796, 22.984, 2.210, 3.798, 22.994, S, 23038.0, 4.373, 54.18, 95.16, 419.35, -0.32, 0.79, -0.00,        Atlas-CLA, 67.19163, 56.28139, 24.923, 2.166, 3.682, 22.911, 52.85, 91.05, 425.15
053449250, 14:50:49.250, +00:00:35, 35030, O, A, A, A, N, N, 2, 1, 9, 16, -1.05461, 6.23180, 66.99730, 55.90118, 24.975, 67.01624, 55.89655, 24.975, 2.220, 3.807, 23.012, 2.213, 3.803, 23.015, S, 23058.7, 4.379, 54.67, 95.47, 419.13, -0.09, 0.91, 0.00,        Atlas-CLA, 67.18982, 56.28035, 24.922, 2.172, 3.691, 22.952, 52.91, 91.20, 424.00
053449300, 14:50:49.300, +00:00:35, 35080, O, A, A, A, N, N, 2, 1, 9, 15, 3.35558, -2.78034, 67.01103, 55.89294, 24.993, 67.02344, 55.88322, 24.996, 2.221, 3.809, 23.031, 2.217, 3.808, 23.036, S, 23079.3, 4.385, 54.96, 95.57, 418.76, -0.15, 0.93, 0.00,        Atlas-CLA, 67.20746, 56.25289, 24.965, 2.172, 3.691, 22.952, 52.91, 91.20, 424.00
053449350, 14:50:49.350, +00:00:35, 35130, O, A, A, A, N, N, 2, 1, 9, 15, -0.38350, 0.28762, 67.01378, 55.86823, 25.008, 67.03023, 55.86901, 25.016, 2.222, 3.815, 23.045, 2.220, 3.813, 23.056, S, 23099.2, 4.391, 55.14, 95.75, 417.95, -0.34, 0.99, -0.00,        Atlas-CLA, 67.20566, 56.25230, 24.964, 2.177, 3.701, 22.993, 53.01, 91.32, 422.90
053449400, 14:50:49.400, +00:00:35, 35180, O, A, A, A, N, N, 2, 1, 9, 15, 1.91748, 2.68447, 67.03162, 55.86273, 25.031, 67.03784, 55.85550, 25.037, 2.223, 3.817, 23.069, 2.222, 3.818, 23.076, S, 23119.6, 4.396, 55.18, 95.73, 417.46, -0.21, 0.96, 0.00,        Atlas-CLA, 67.22311, 56.22488, 25.006, 2.177, 3.701, 22.993, 53.01, 91.32, 422.90
053449450, 14:50:49.450, +00:00:35, 35230, O, A, A, A, N, N, 2, 1, 9, 15, 1.43811, -5.46481, 67.03848, 55.86411, 25.045, 67.04535, 55.84321, 25.057, 2.226, 3.818, 23.083, 2.225, 3.822, 23.096, S, 23139.4, 4.401, 55.20, 95.48, 416.56, -0.38, 0.83, -0.00,        Atlas-CLA, 67.22123, 56.22388, 25.005, 2.183, 3.710, 23.034, 53.11, 91.51, 421.81
053449500, 14:50:49.500, +00:00:35, 35280, O, A, A, A, N, N, 2, 1, 9, 15, -2.10922, 0.00000, 67.05358, 55.83939, 25.077, 67.05343, 55.82999, 25.078, 2.228, 3.825, 23.116, 2.228, 3.827, 23.117, S, 23160.1, 4.407, 55.22, 95.41, 416.50, -0.02, 0.78, 0.00,        Atlas-CLA, 67.23848, 56.19644, 25.048, 2.183, 3.710, 23.034, 53.11, 91.51, 421.81
053449550, 14:50:49.550, +00:00:35, 35330, O, A, A, A, N, N, 2, 1, 9, 15, 2.49272, 0.76699, 67.07006, 55.82840, 25.092, 67.06217, 55.81699, 25.099, 2.226, 3.826, 23.132, 2.230, 3.831, 23.137, S, 23180.5, 4.412, 54.93, 95.09, 416.11, -0.16, 0.63, 0.00,        Atlas-CLA, 67.23682, 56.19749, 25.046, 2.188, 3.719, 23.075, 53.22, 91.39, 420.51
053449600, 14:50:49.600, +00:00:35, 35380, O, A, A, A, N, N, 2, 1, 9, 15, -1.34223, -0.09587, 67.06868, 55.82840, 25.108, 67.07012, 55.80507, 25.119, 2.232, 3.830, 23.147, 2.233, 3.835, 23.157, S, 23200.4, 4.417, 54.88, 94.73, 415.38, -0.31, 0.47, -0.00,        Atlas-CLA, 67.25389, 56.17020, 25.089, 2.188, 3.719, 23.075, 53.22, 91.39, 420.51
053449650, 14:50:49.650, +00:00:35, 35430, O, A, A, A, N, N, 2, 1, 9, 15, 0.57524, -2.78034, 67.08927, 55.80643, 25.139, 67.07906, 55.79242, 25.140, 2.233, 3.835, 23.179, 2.236, 3.840, 23.178, S, 23221.3, 4.422, 54.69, 94.43, 415.46, 0.03, 0.33, 0.00,        Atlas-CLA, 67.25233, 56.17007, 25.087, 2.194, 3.728, 23.116, 53.30, 91.43, 419.45
053449700, 14:50:49.700, +00:00:35, 35480, O, A, A, A, N, N, 2, 1, 9, 15, 4.02670, -0.95874, 67.11124, 55.78308, 25.154, 67.08906, 55.77897, 25.160, 2.228, 3.837, 23.196, 2.238, 3.844, 23.198, S, 23241.9, 4.426, 54.03, 93.93, 415.30, -0.06, 0.12, -0.00,        Atlas-CLA, 67.26923, 56.14285, 25.130, 2.194, 3.728, 23.116, 53.30, 91.43, 419.45
053449750, 14:50:49.750, +00:00:35, 35530, O, A, A, A, N, N, 2, 1, 9, 15, 3.45146, -4.41019, 67.10437, 55.78720, 25.178, 67.09777, 55.76695, 25.181, 2.239, 3.843, 23.217, 2.240, 3.848, 23.219, S, 23262.5, 4.431, 53.93, 93.57, 415.17, -0.06, -0.04, -0.00,        Atlas-CLA, 67.26778, 56.14129, 25.129, 2.199, 3.738, 23.156, 53.25, 91.61, 418.38
053449800, 14:50:49.800, +00:00:35, 35580, O, A, A, A, N, N, 2, 1, 9, 15, -2.68447, -5.75243, 67.10573, 55.76935, 25.196, 67.10590, 55.75455, 25.202, 2.242, 3.849, 23.234, 2.243, 3.852, 23.239, S, 23282.8, 4.436, 53.89, 93.32, 414.76, -0.17, -0.14, -0.00,        Atlas-CLA, 67.28452, 56.11402, 25.171, 2.199, 3.738, 23.156, 53.25, 91.61, 418.38
053449850, 14:50:49.850, +00:00:35, 35630, O, A, A, A, N, N, 2, 1, 9, 15, -1.62985, -5.56068, 67.11259, 55.74188, 25.217, 67.11391, 55.74099, 25.222, 2.244, 3.856, 23.255, 2.245, 3.857, 23.259, S, 23303.1, 4.441, 53.81, 93.24, 414.41, -0.15, -0.17, -0.00,        Atlas-CLA, 67.28277, 56.11255, 25.169, 2.204, 3.747, 23.197, 53.22, 91.81, 417.12
053449900, 14:50:49.900, +00:00:35, 35680, O, A, A, A, N, N, 2, 1, 9, 15, 0.00000, 1.15049, 67.13456, 55.73502, 25.240, 67.12303, 55.72799, 25.243, 2.243, 3.857, 23.279, 2.248, 3.861, 23.280, S, 23323.7, 4.446, 53.49, 92.91, 414.32, -0.04, -0.30, -0.00,        Atlas-CLA, 67.29932, 56.08523, 25.212, 2.204, 3.747, 23.197, 53.22, 91.81, 417.12
053449950, 14:50:49.950, +00:00:36, 35730, O, A, A, A, N, N, 2, 1, 9, 15, -0.47937, -0.86286, 67.13593, 55.72678, 25.254, 67.13155, 55.71541, 25.263, 2.247, 3.861, 23.292, 2.250, 3.866, 23.300, S, 23343.7, 4.451, 53.24, 92.56, 413.74, -0.24, -0.45, -0.00,        Atlas-CLA, 67.29734, 56.08463, 25.210, 2.210, 3.757, 23.237, 53.28, 91.94, 415.73
053450000, 14:50:50.000, +00:00:36, 35780, O, A, A, A, N, N, 2, 1, 9, 15, 1.24636, 4.41019, 67.13867, 55.70480, 25.276, 67.13961, 55.70212, 25.283, 2.251, 3.868, 23.313, 2.253, 3.870, 23.320, S, 23363.8, 4.456, 53.09, 92.40, 413.21, -0.22, -0.50, -0.00,        Atlas-CLA, 67.31369, 56.05731, 25.252, 2.210, 3.757, 23.237, 53.28, 91.94, 415.73
053450050, 14:50:50.050, +00:00:36, 35830, O, A, A, A, N, N, 2, 1, 9, 15, 0.76699, 0.28762, 67.15514, 55.68558, 25.300, 67.14833, 55.68838, 25.304, 2.251, 3.872, 23.338, 2.255, 3.874, 23.341, S, 23384.2, 4.461, 52.79, 92.22, 413.02, -0.08, -0.57, -0.00,        Atlas-CLA, 67.31271, 56.05510, 25.251, 2.215, 3.766, 23.277, 53.00, 92.11, 414.60
053450100, 14:50:50.100, +00:00:36, 35880, O, A, A, A, N, N, 2, 1, 9, 15, 2.01335, 1.91748, 67.16887, 55.68008, 25.316, 67.15746, 55.67532, 25.324, 2.251, 3.874, 23.356, 2.257, 3.879, 23.361, S, 23404.4, 4.466, 52.36, 91.83, 412.65, -0.16, -0.72, -0.00,        Atlas-CLA, 67.32893, 56.02767, 25.293, 2.215, 3.766, 23.277, 53.00, 92.11, 414.60
053450150, 14:50:50.150, +00:00:36, 35930, O, A, A, A, N, N, 2, 1, 9, 15, 0.38350, -2.01335, 67.15788, 55.65674, 25.334, 67.16501, 55.66145, 25.344, 2.258, 3.883, 23.370, 2.260, 3.883, 23.381, S, 23424.2, 4.471, 52.27, 91.81, 411.89, -0.32, -0.71, -0.00,        Atlas-CLA, 67.32807, 56.02603, 25.291, 2.220, 3.775, 23.317, 52.74, 92.19, 413.46
053450200, 14:50:50.200, +00:00:36, 35980, O, A, A, A, N, N, 2, 1, 9, 15, 0.00000, -4.21845, 67.16611, 55.64850, 25.359, 67.17257, 55.64805, 25.364, 2.263, 3.888, 23.394, 2.262, 3.888, 23.401, S, 23444.2, 4.476, 52.28, 91.79, 411.44, -0.19, -0.71, -0.00,        Atlas-CLA, 67.34417, 55.99853, 25.333, 2.220, 3.775, 23.317, 52.74, 92.19, 413.46
053450250, 14:50:50.250, +00:00:36, 36030, O, A, A, A, N, N, 2, 1, 9, 15, 0.57524, -0.09587, 67.17572, 55.62378, 25.371, 67.18027, 55.63375, 25.384, 2.261, 3.892, 23.407, 2.264, 3.892, 23.420, S, 23463.7, 4.481, 52.01, 91.72, 410.50, -0.39, -0.72, -0.00,        Atlas-CLA, 67.34315, 55.99845, 25.332, 2.225, 3.784, 23.357, 52.63, 92.13, 412.31
053450300, 14:50:50.300, +00:00:36, 36080, O, A, A, A, N, N, 2, 1, 9, 15, -0.95874, -0.28762, 67.18533, 55.60730, 25.395, 67.18810, 55.61926, 25.404, 2.264, 3.897, 23.431, 2.267, 3.897, 23.440, S, 23483.5, 4.486, 51.77, 91.72, 409.87, -0.26, -0.71, -0.00,        Atlas-CLA, 67.35912, 55.97100, 25.373, 2.225, 3.784, 23.357, 52.63, 92.13, 412.31
053450350, 14:50:50.350, +00:00:36, 36130, O, A, A, A, N, N, 2, 1, 9, 15, 0.57524, 0.00000, 67.19768, 55.59082, 25.417, 67.19627, 55.60459, 25.424, 2.265, 3.902, 23.453, 2.269, 3.902, 23.460, S, 23503.4, 4.491, 51.45, 91.68, 409.40, -0.20, -0.71, -0.00,        Atlas-CLA, 67.35797, 55.96962, 25.372, 2.230, 3.794, 23.397, 52.43, 92.23, 411.11
053450400, 14:50:50.400, +00:00:36, 36180, O, A, A, A, N, N, 2, 1, 9, 15, 3.16384, -4.41019, 67.20180, 55.57022, 25.438, 67.20411, 55.58942, 25.444, 2.268, 3.908, 23.473, 2.271, 3.906, 23.480, S, 23523.3, 4.497, 51.22, 91.79, 408.95, -0.19, -0.65, -0.00,        Atlas-CLA, 67.37381, 55.94211, 25.414, 2.230, 3.794, 23.397, 52.43, 92.23, 411.11
053450450, 14:50:50.450, +00:00:36, 36230, O, A, A, A, N, N, 2, 1, 9, 15, 0.47937, -3.25971, 67.19767, 55.54825, 25.463, 67.21097, 55.57365, 25.465, 2.276, 3.918, 23.496, 2.274, 3.911, 23.500, S, 23543.5, 4.502, 51.32, 92.22, 408.68, -0.11, -0.45, -0.00,        Atlas-CLA, 67.37259, 55.94290, 25.412, 2.235, 3.803, 23.436, 52.37, 92.07, 409.72
053450500, 14:50:50.500, +00:00:36, 36280, O, A, A, A, N, N, 2, 1, 9, 15, -1.43811, -0.86286, 67.21826, 55.52902, 25.485, 67.21888, 55.55754, 25.485, 2.274, 3.920, 23.519, 2.276, 3.916, 23.520, S, 23563.8, 4.508, 51.11, 92.49, 408.61, -0.03, -0.33, -0.00,        Atlas-CLA, 67.38829, 55.91550, 25.453, 2.235, 3.803, 23.436, 52.37, 92.07, 409.72
053450550, 14:50:50.550, +00:00:36, 36330, O, A, A, A, N, N, 2, 1, 9, 15, -2.20510, -11.69660, 67.22787, 55.51941, 25.495, 67.22691, 55.54187, 25.505, 2.273, 3.922, 23.531, 2.278, 3.921, 23.540, S, 23583.5, 4.513, 50.69, 92.53, 407.95, -0.28, -0.31, -0.00,        Atlas-CLA, 67.38763, 55.91265, 25.452, 2.240, 3.812, 23.476, 51.94, 92.23, 408.54
053450600, 14:50:50.600, +00:00:36, 36380, O, A, A, A, N, N, 2, 1, 9, 15, -1.53398, -0.28762, 67.24160, 55.49332, 25.520, 67.23539, 55.52530, 25.525, 2.273, 3.928, 23.556, 2.280, 3.926, 23.560, S, 23603.5, 4.518, 50.17, 92.66, 407.68, -0.11, -0.25, -0.00,        Atlas-CLA, 67.40322, 55.88507, 25.493, 2.240, 3.812, 23.476, 51.94, 92.23, 408.54
053450650, 14:50:50.650, +00:00:36, 36430, O, A, A, A, N, N, 2, 1, 9, 15, 0.00000, 3.25971, 67.24159, 55.48508, 25.540, 67.24320, 55.50931, 25.546, 2.279, 3.933, 23.574, 2.283, 3.931, 23.580, S, 23623.5, 4.523, 49.90, 92.84, 407.29, -0.17, -0.17, -0.00,        Atlas-CLA, 67.40193, 55.88422, 25.492, 2.245, 3.821, 23.515, 51.79, 92.28, 407.21
053450700, 14:50:50.700, +00:00:36, 36480, O, A, A, A, N, N, 2, 1, 9, 15, 0.38350, -0.86286, 67.25258, 55.46310, 25.556, 67.25125, 55.49277, 25.565, 2.278, 3.937, 23.591, 2.284, 3.936, 23.599, S, 23643.1, 4.528, 49.43, 92.97, 406.66, -0.26, -0.11, -0.00,        Atlas-CLA, 67.41737, 55.85663, 25.533, 2.245, 3.821, 23.515, 51.79, 92.28, 407.21
053450750, 14:50:50.750, +00:00:36, 36530, O, A, A, A, N, N, 2, 1, 9, 14, 0.67112, 4.98544, 67.24708, 55.45074, 25.572, 67.25820, 55.47648, 25.585, 2.284, 3.944, 23.604, 2.287, 3.941, 23.619, S, 23662.2, 4.534, 49.20, 93.21, 405.63, -0.43, -0.01, -0.00,        Atlas-CLA, 67.41604, 55.85648, 25.531, 2.250, 3.831, 23.554, 51.70, 92.25, 405.83
053450800, 14:50:50.800, +00:00:36, 36580, O, A, A, A, N, N, 2, 1, 9, 14, -2.78034, -1.05461, 67.25669, 55.44113, 25.592, 67.26531, 55.46065, 25.604, 2.286, 3.948, 23.625, 2.289, 3.945, 23.638, S, 23681.4, 4.539, 48.98, 93.36, 404.71, -0.38, 0.06, -0.00,        Atlas-CLA, 67.43134, 55.82893, 25.572, 2.250, 3.831, 23.554, 51.70, 92.25, 405.83
053450850, 14:50:50.850, +00:00:36, 36630, O, A, A, A, N, N, 2, 1, 9, 14, 3.54733, 0.57524, 67.27865, 55.41229, 25.617, 67.27358, 55.44372, 25.624, 2.284, 3.952, 23.652, 2.291, 3.950, 23.657, S, 23701.2, 4.544, 48.45, 93.50, 404.33, -0.16, 0.12, -0.00,        Atlas-CLA, 67.43069, 55.82706, 25.571, 2.255, 3.840, 23.594, 51.43, 92.38, 404.92
053450900, 14:50:50.900, +00:00:36, 36680, O, A, A, A, N, N, 2, 1, 9, 14, -2.39684, -5.08131, 67.28277, 55.41092, 25.634, 67.28152, 55.42794, 25.644, 2.288, 3.955, 23.668, 2.293, 3.955, 23.677, S, 23720.6, 4.549, 48.07, 93.51, 403.70, -0.26, 0.12, -0.00,        Atlas-CLA, 67.44588, 55.79941, 25.612, 2.255, 3.840, 23.594, 51.43, 92.38, 404.92
053450950, 14:50:50.950, +00:00:37, 36730, O, A, A, A, N, N, 2, 1, 9, 14, -1.72573, 3.25971, 67.28276, 55.38620, 25.650, 67.28882, 55.41140, 25.663, 2.290, 3.962, 23.683, 2.295, 3.960, 23.696, S, 23739.7, 4.554, 47.72, 93.67, 402.72, -0.41, 0.18, -0.00,        Atlas-CLA, 67.44455, 55.80046, 25.611, 2.260, 3.849, 23.633, 51.53, 92.29, 403.83
053451000, 14:50:51.000, +00:00:37, 36780, O, A, A, A, N, N, 2, 1, 9, 14, -3.16384, -2.87621, 67.28962, 55.39581, 25.670, 67.29605, 55.39688, 25.682, 2.295, 3.963, 23.703, 2.297, 3.964, 23.715, S, 23758.7, 4.559, 47.56, 93.60, 401.81, -0.38, 0.15, -0.00,        Atlas-CLA, 67.45960, 55.77294, 25.652, 2.260, 3.849, 23.633, 51.53, 92.29, 403.83
053451050, 14:50:51.050, +00:00:37, 36830, O, A, A, A, N, N, 2, 1, 9, 14, 1.72573, -0.86286, 67.28962, 55.33676, 25.691, 67.30266, 55.37879, 25.702, 2.296, 3.976, 23.722, 2.299, 3.970, 23.734, S, 23777.8, 4.565, 47.33, 94.11, 400.95, -0.36, 0.36, -0.00,        Atlas-CLA, 67.45829, 55.77385, 25.651, 2.266, 3.858, 23.672, 51.63, 92.22, 402.77
053451100, 14:50:51.100, +00:00:37, 36880, O, A, A, A, N, N, 2, 1, 9, 14, -3.25971, 0.28762, 67.29785, 55.34088, 25.717, 67.30935, 55.36234, 25.722, 2.302, 3.980, 23.747, 2.301, 3.975, 23.754, S, 23797.3, 4.570, 47.34, 94.48, 400.50, -0.19, 0.50, -0.00,        Atlas-CLA, 67.47318, 55.74645, 25.691, 2.266, 3.858, 23.672, 51.63, 92.22, 402.77
053451150, 14:50:51.150, +00:00:37, 36930, O, A, A, A, N, N, 2, 1, 9, 13, 0.00000, -0.47937, 67.31021, 55.31891, 25.729, 67.31645, 55.34539, 25.741, 2.299, 3.982, 23.761, 2.303, 3.980, 23.773, S, 23816.3, 4.576, 47.02, 94.70, 399.64, -0.36, 0.59, -0.00,        Atlas-CLA, 67.47213, 55.74794, 25.690, 2.271, 3.867, 23.711, 51.73, 92.05, 401.84
053451200, 14:50:51.200, +00:00:37, 36980, O, A, A, A, N, N, 2, 1, 9, 13, -1.15049, 0.09587, 67.32118, 55.31891, 25.757, 67.32382, 55.32972, 25.761, 2.304, 3.986, 23.788, 2.306, 3.985, 23.792, S, 23835.9, 4.581, 46.90, 94.82, 399.32, -0.13, 0.63, 0.00,        Atlas-CLA, 67.48690, 55.72070, 25.731, 2.271, 3.867, 23.711, 51.73, 92.05, 401.84
053451250, 14:50:51.250, +00:00:37, 37030, O, A, A, A, N, N, 2, 1, 9, 13, -1.43811, 2.49272, 67.33354, 55.31204, 25.778, 67.33157, 55.31473, 25.781, 2.306, 3.989, 23.810, 2.308, 3.989, 23.812, S, 23855.7, 4.586, 46.76, 94.80, 399.17, -0.06, 0.61, 0.00,        Atlas-CLA, 67.48613, 55.72049, 25.730, 2.276, 3.877, 23.751, 51.72, 92.08, 401.21
053451300, 14:50:51.300, +00:00:37, 37080, O, A, A, A, N, N, 2, 1, 9, 13, 0.09587, -5.17719, 67.33353, 55.30792, 25.799, 67.33869, 55.30060, 25.801, 2.312, 3.994, 23.829, 2.310, 3.994, 23.832, S, 23875.4, 4.591, 46.90, 94.82, 398.98, -0.08, 0.60, 0.00,        Atlas-CLA, 67.50080, 55.69329, 25.771, 2.276, 3.877, 23.751, 51.72, 92.08, 401.21
053451350, 14:50:51.350, +00:00:37, 37130, O, A, A, A, N, N, 2, 1, 9, 13, -1.91748, -0.38350, 67.33627, 55.29831, 25.821, 67.34543, 55.28687, 25.821, 2.317, 3.999, 23.850, 2.313, 3.999, 23.852, S, 23895.3, 4.597, 47.21, 94.89, 398.89, -0.04, 0.62, 0.00,        Atlas-CLA, 67.50046, 55.69061, 25.770, 2.281, 3.886, 23.790, 51.41, 92.31, 400.63
053451400, 14:50:51.400, +00:00:37, 37180, O, A, A, A, N, N, 2, 1, 9, 13, 0.57524, 0.00000, 67.34314, 55.27084, 25.832, 67.35214, 55.27208, 25.840, 2.316, 4.004, 23.861, 2.316, 4.004, 23.871, S, 23914.4, 4.602, 47.24, 94.96, 398.21, -0.29, 0.63, -0.00,        Atlas-CLA, 67.51505, 55.66326, 25.811, 2.281, 3.886, 23.790, 51.41, 92.31, 400.63
053451450, 14:50:51.450, +00:00:37, 37230, O, A, A, A, N, N, 2, 1, 9, 13, -1.72573, 7.95753, 67.36922, 55.21591, 25.855, 67.36036, 55.25406, 25.860, 2.309, 4.011, 23.887, 2.317, 4.008, 23.890, S, 23934.0, 4.607, 46.61, 95.16, 397.99, -0.09, 0.70, 0.00,        Atlas-CLA, 67.51340, 55.66786, 25.809, 2.287, 3.895, 23.829, 51.84, 91.86, 399.39
053451500, 14:50:51.500, +00:00:37, 37280, O, A, A, A, N, N, 2, 1, 9, 13, -2.10922, 0.28762, 67.38295, 55.22141, 25.866, 67.36904, 55.23781, 25.879, 2.308, 4.009, 23.899, 2.319, 4.013, 23.909, S, 23953.1, 4.612, 45.83, 94.90, 397.26, -0.31, 0.58, -0.00,        Atlas-CLA, 67.52782, 55.64090, 25.850, 2.287, 3.895, 23.829, 51.84, 91.86, 399.39
053451550, 14:50:51.550, +00:00:37, 37330, O, A, A, A, N, N, 2, 1, 9, 13, -2.10922, 4.88956, 67.39942, 55.21454, 25.901, 67.37838, 55.22226, 25.899, 2.313, 4.014, 23.934, 2.320, 4.017, 23.930, S, 23973.4, 4.616, 45.26, 94.67, 397.61, 0.15, 0.47, 0.00,        Atlas-CLA, 67.52706, 55.64085, 25.849, 2.292, 3.904, 23.868, 51.77, 91.81, 398.55
053451600, 14:50:51.600, +00:00:37, 37380, O, A, A, A, N, N, 2, 1, 9, 13, 3.25971, 1.91748, 67.39804, 55.21729, 25.927, 67.38691, 55.20816, 25.920, 2.321, 4.019, 23.958, 2.322, 4.022, 23.950, S, 23993.9, 4.621, 45.20, 94.51, 398.19, 0.24, 0.39, 0.00,        Atlas-CLA, 67.54138, 55.61395, 25.889, 2.292, 3.904, 23.868, 51.77, 91.81, 398.55
053451650, 14:50:51.650, +00:00:37, 37430, O, A, A, A, N, N, 2, 1, 9, 13, 3.93083, 2.78034, 67.39117, 55.21591, 25.939, 67.39423, 55.19513, 25.940, 2.328, 4.024, 23.969, 2.325, 4.026, 23.970, S, 24013.7, 4.626, 45.42, 94.35, 398.10, -0.04, 0.32, 0.00,        Atlas-CLA, 67.54112, 55.61254, 25.889, 2.297, 3.913, 23.907, 51.50, 91.85, 397.89
053451700, 14:50:51.700, +00:00:37, 37480, O, A, A, A, N, N, 2, 1, 9, 13, 1.91748, 2.01335, 67.37469, 55.18982, 25.948, 67.39961, 55.18112, 25.959, 2.334, 4.034, 23.974, 2.328, 4.031, 23.989, S, 24032.4, 4.632, 45.86, 94.53, 397.03, -0.44, 0.39, -0.00,        Atlas-CLA, 67.55538, 55.58559, 25.929, 2.297, 3.913, 23.907, 51.50, 91.85, 397.89
053451750, 14:50:51.750, +00:00:37, 37530, O, A, A, A, N, N, 2, 1, 9, 13, -0.28762, -0.76699, 67.36919, 55.17471, 25.969, 67.40403, 55.16706, 25.979, 2.341, 4.042, 23.993, 2.331, 4.036, 24.007, S, 24051.0, 4.638, 46.56, 94.94, 395.98, -0.44, 0.55, -0.00,        Atlas-CLA, 67.55495, 55.58378, 25.928, 2.301, 3.923, 23.946, 51.17, 91.91, 396.98
053451800, 14:50:51.800, +00:00:37, 37580, O, A, A, A, N, N, 2, 1, 9, 13, 0.47937, 2.10922, 67.37331, 55.14862, 25.986, 67.40829, 55.15206, 25.998, 2.342, 4.048, 24.009, 2.334, 4.042, 24.026, S, 24069.3, 4.644, 47.12, 95.42, 394.74, -0.52, 0.74, -0.00,        Atlas-CLA, 67.56913, 55.55674, 25.968, 2.301, 3.923, 23.946, 51.17, 91.91, 396.98
053451850, 14:50:51.850, +00:00:37, 37630, O, A, A, A, N, N, 2, 1, 9, 13, -2.97209, -10.64199, 67.38154, 55.11978, 26.015, 67.41275, 55.13595, 26.017, 2.345, 4.057, 24.037, 2.337, 4.047, 24.045, S, 24088.4, 4.650, 47.71, 96.14, 394.17, -0.24, 1.03, 0.00,        Atlas-CLA, 67.56785, 55.55818, 25.966, 2.306, 3.932, 23.984, 51.22, 91.71, 395.67
053451900, 14:50:51.900, +00:00:37, 37680, O, A, A, A, N, N, 2, 1, 9, 13, 1.24636, -0.86286, 67.38840, 55.10605, 26.029, 67.41728, 55.11997, 26.037, 2.346, 4.060, 24.051, 2.340, 4.053, 24.063, S, 24107.0, 4.657, 48.14, 96.72, 393.27, -0.38, 1.25, -0.00,        Atlas-CLA, 67.58189, 55.53130, 26.007, 2.306, 3.932, 23.984, 51.22, 91.71, 395.67
